1827288,A1945,249/3/9,SEATO - Records of meetings of council representatives [2cms],1961
1828145,A1945,249/12/14,SEATO - Committee of Security Experts [4cms],1961
1828159,A1945,249/16/21,SEATO - Intelligence (10M) [3cm],1964
1869038,A1838,1605/145 PART 1,Immigration - Reciprocal social security agreement between Australia and Israel - Foreign relations - Aspects,1985
1869039,A1838,1606/40,Asylum - [portion of title exempt],1964
1872067,A1838,1733/3/2 PART 2,Law of the sea - Delimitation - Australia - Indonesia [Timor],1978
1872069,A1838,1733/3/2 PART 4,Law of the sea - Delimitation - Australia - Indonesia [Timor],1978
1872070,A1838,1733/3/2 PART 5,Law of the sea - Delimitation - Australia - Indonesia [Timor],1978
1875388,A1838,694/2/3 PART 2,Exchange of intelligence material with the United States of America,1958
1875481,AWM193,159 PART 2,"[Eastern Command ""G"" Branch records:] Guarding of bridges, telephone exchanges, etc; Visual training in the AMF; Order of battle AMF; Aircraft recognition; etc [file G106]",1943
1887170,A1838,1957/4/9 PART 1,ASIO - Relations with Department of Foreign Affairs - [remainder of file title withheld],1970
1887179,A1838,1957/5/11 PART 2,ASIO - [remainder of file title withheld],1981
1887182,A1838,1957/5/13 PART 2,Australian intelligence - [remainder of file title withheld],1976
1887642,A1838,3081/9/12,"Papua New Guinea - Defence arrangements with Australia, ANZUK [Australia, New Zealand and United Kingdom] and SEATO [South East Asia Treaty Organisation]",1986
1888003,A1838,3127/4/6 PART 1,Republic of Korea - Atomic energy,1978
1896067,A6126,1026,"Kay, Helen",1956
1944948,A703,582/10/22,ABCA armies - Minutes of meeting of quadripartite working group on aviation [2cms],1980
2014910,A446,1984/78816,ADP - Investigations branch programs,1986
3039722,A1209,1958/5718,[Portion of title exempt] JIB [Joint Intelligence Bureau] report 1954 [113pp],1954
3039934,A1209,1958/5838,Report on Joint Intelligence Bureau - May 1958 [31pp],1958
3039998,A1209,1958/5994 PART 1,[Modified title: Exchange of intelligence material] - Weekly intelligence summaries,1958
3040000,A1209,1958/5994 PART 2,[Modified title: Exchange of intelligence material] - Weekly intelligence summaries [3cm],1958
3040003,A1209,1958/5994 PART 3,[Modified title: Exchange of intelligence material] - Weekly intelligence summaries,1958
3040004,A1209,1958/5994 PART 4,[Modified title: Exchange of intelligence material] - Weekly intelligence summaries,1958
3040005,A1209,1958/5994 PART 5,[Modified title: Exchange of intelligence material] - Weekly intelligence summaries,1958
3040023,A1209,1958/6017,"List of reports published by JIB [Joint Intelligence Bureau], Melbourne [3 cm]",1962
3040149,A1209,1958/6130,The economic and political consequences of India's financial problems,1958
3042310,A1209,1959/137,United States basic reference on Communist China [part of title exempt],1959
3042327,A1209,1959/154,Anti-communist resistance potential in the Sino-Soviet Bloc,1959
3042561,A1209,1959/547 PART 2,"Australian Intelligence Survey, JIB (M) 6/8, Issued May 1959, Copy No. 115",1959
3042566,A1209,1959/547 PART 3,"Australian Intelligence Survey, JIB (A) Report No 6/12, Issued Dec. 1963, Copy No. 5",1959
3043925,A1209,1961/190,Proposal for meeting of officials prior to Prime Ministers' conference 1961,1961
3045058,A1209,1964/6310,The outlook for North Vietnam [part of title exempt],1964
3045204,A1209,1964/6642,Prospects for Indonesia,1964
3048341,F423,S58,UK Communications System for Far East and South East Asia - NT Site for proposed Relay Station,1970
3053122,A1209,1968/9906,Western Samoa - Intelligence briefing - Memorandum - Joint Intelligence Bureau - New Zealand,1982
3054045,A1209,1969/9036 PART 26,Malaysia/Singapore defence policy and administration arrangements,1969
3055376,A1209,1976/103 PART 2,Interdepartmental committee on special problems of domestic violence,1976
3110884,A452,1965/1613,Reports on West Irian [part of title exempt] - 1965/66 [4cm],1965
3111260,A452,1966/2447,"West Irian - Reports from [part of title exempt], 1966 [3cms]",1966
3123556,A452,1972/602,Inter-Departmental committee on internal security arrangements after self government - Papua New Guinea [3cms],1972
3123655,A452,1972/1726,Timor trough border negotiations [5cm],1973
3124430,A452,1973/2855,French Nuclear tests in the Pacific area [0.5cm],1973
3156038,A6119,2399,Alan Patrick ROBERTS - ASIO file - miscellaneous papers,1966
3163354,A5882,CO567 PART 4,Law of the Sea - Application to Australia - 1971 - [5.5cm],1972
3287659,AWM269,B/4/2,[Records of Jeffrey Grey and Peter Dennis] Emergency and Confrontation - Source material: DFAT [Department of Foreign Affairs and Trade] A1838 File Series: 696/6/6 Part 1 - National Operations Committee Papers,1996
3294016,A6119,2431,Elsie Violet LOCKE,1967
3340059,A1838,1652/4/5 PART 1,CHOGRM [Commonwealth Heads of Government Regional Meeting] - Working group on terrorism,1978
3352648,A1838,1500/1/24/2/9,Diplomatic representatives in Australia - Complaints from Embassies and Legations - Protection of diplomatic and consular premises - Srcko Blaz Rover - Yugoslav,1976
3492833,A11583,8,Imperial Conference 1926 - Memoranda and Papers - E Series - Papers Nos E95 - E140 (With subject index) [3cm],1926
3496040,A6122,1987,Spoiling Operations Australia - Media O [2pp],1967
3522903,A4854,VOL 30,Signed minutes of meetings of the Australian Capital Territory Advisory Council - Volume 30 - 19 Jan 1970 to 22 Jun 1970,1970
4199164,A6283,28,Leading Government and Political Circles [Reference Copy],1954
30943275,A13075,17919/C,Decision No 17919 - [Title exempt] - Without Submission,1982
60166243,A12933,328,Cabinet Paper No 328 : [portion of title exempt] -  Minister responsible : Mr Peacock (Foreign Affairs) - presented at Cabinet Meeting 3 May 1978 - Decision No 5230(Ad Hoc) - File No LC235,1978
60166782,A13075,7666/IS,Cabinet Minute (Intelligence and Security Committee) - Decision No 7666(IS) - [Title exempt],1979
842957,A1838,TS1500/1/3/28 PART 6,USSR. Proposed resumption of diplomatic relations,1962
424649,A6122,494,Epworth Hospital Branch. Communist Party of Australia,1949
425486,A6122,580,CPA [Communist Party of Australia] NSW - Western District,1949
426037,A6122,568,CPA Qld - Cadres and Education Committee,1955
426038,A6122,567,CPA Victoria - Disputes Committee,1955
426039,A6122,566,CPA Qld Women's Sub-Committee,1955
437497,A6119,276,"CHRISTESEN, Clement Byrne - Part 2",1954
437504,A6119,277,"CHRISTESEN, Clement Byrne Part 3",1956
441156,A6122,812,Communist Party of Australia (Victoria) - Heidelberg,1949
441170,A6122,783,Communist Party of Australia. NSW Front Branch,1949
441172,A6122,781,Communist Party of Australia. NSW Newcastle South Branch,1949
441173,A6122,780,Communist Party of Australia. NSW Redfern Branch,1949
441176,A6122,777,Communist Party of Australia. NSW East Bankstown Branch,1955
441179,A6122,774,Communist Party of Australia. NSW Cockatoo Dock Branch,1949
441187,A6122,766,Communist Party of Australia - NSW Star Branch,1949
441195,A6122,757,"Communist Party of Australia. Branches NSW, TAA Branch",1949
441199,A6122,753,Communist Party of Australia. NSW Bunnerong Branch,1949
441202,A6122,750,Communist Party of Australia. NSW Sutherland Branch,1949
441514,A6122,634,Communist Party of Australia - Queensland - City Section,1949
451128,A6122,1183,Union of Australian women - Queensland Volume 4,1957
7860480,A432,1972/5775  PART 2,Reports on Croatians October 1972,1972
241391,A6283,28,Leading Government and Political Circles,1954
270746,A6119,74,"CHANDLER, Herbert Bovyll - Volumel 4",1953
1327878,A6119,1582,"KING, Trevor Ronald [5 pages - all of these contain exemptions]",1963
1515888,A1533,1956/1459,"DEVILLAN, J [16 pages]",1956
3108564,A5882,CO862,Continental shelf - Common boundary Indonesia/Australia (Including the Territory of Papua /New Guinea) [3.5cm],1972
841414,A1838,TS383/6/1 PART 5,Indonesia. Top Secret documents. General [3cm],1960
510426,AWM54,179/1/4 PART 1,[Chemical Warfare - General:] Deputy Director of Military Operations: Correspondence on the subject of chemical warfare [Part 1 of 2],1944
510804,AWM54,179/5/1 PART 6,"[Chemical Warfare - Trials:] Reports from the Chemical Defence Board, Research and Experimental Section, Innisfail, Queensland [Part 6 of 10]",1944
510805,AWM54,179/5/1 PART 7,"[Chemical Warfare - Trials:] Reports from the Chemical Defence Board, Research and Experimental Section, Innisfail, Queensland [Part 7 of 10]",1944
510808,AWM54,179/5/1 PART 9,"[Chemical Warfare - Trials:] Reports from the Chemical Defence Board, Research and Experimental Section, Innisfail, Queensland [Part 9 of 10]",1944
510830,AWM54,179/5/1 PART 4,"[Chemical Warfare - Trials:] Reports from the Chemical Defence Board, Research and Experimental Section, Innisfail, Queensland [Part 4 of 10]",1944
510832,AWM54,179/5/1 PART 5,"[Chemical Warfare - Trials:] Reports from the Chemical Defence Board, Research and Experimental Section, Innisfail, Queensland [Part 5 of 10]",1944
539779,AWM54,179/1/20 PART 1,"[Chemical Warfare - General:] Allied Land Forces, South West Pacific Area: Technical Notes and Staff Notes - Chemical Warfare, Feb 1942 [Part 1 of 19]",1942
539781,AWM54,179/1/20 PART 3,"[Chemical Warfare - General:] Allied Land Forces, South West Pacific Area: Technical Notes and Staff Notes - Chemical Warfare, Nov 1942 [Part 3 of 19]",1942
539784,AWM54,179/1/20 PART 6,"[Chemical Warfare - General:] Australian Military Forces: Technical Notes and Staff Notes - Chemical Warfare, May 1944 [Part 6 of 19]",1944
539785,AWM54,179/1/20 PART 7,"[Chemical Warfare - General:] Australian Military Forces: Technical Notes and Staff Notes - Chemical Warfare, Jun 1944 [Part 7 of 19]",1944
539787,AWM54,179/1/20 PART 9,"[Chemical Warfare - General:] Allied Land Forces, South West Pacific Area: Technical Notes and Staff Notes - Chemical Warfare, Feb 1943 [Part 9 of 19]",1943
539788,AWM54,179/1/20 PART 10,"[Chemical Warfare - General:] Allied Land Forces, South West Pacific Area: Technical Notes and Staff Notes - Chemical Warfare, Mar 1943 [Part 10 of 19]",1943
539793,AWM54,179/1/20 PART 15,"[Chemical Warfare - General:] Australian Military Forces: Technical Notes and Staff Notes - Chemical Warfare, Feb 1945 [Part 15 of 19]",1945
589976,A1838,3020/11/87/1 PART 1,North Vietnam - Chinese Communist aid to North Vietnam,1974
663680,AWM54,179/5/7 PART 4,"[Chemical Warfare - Trials:] Reports from Australian Field Experimental Station, Proserpine, Queensland (May 1945) [part 4 of 10]",1945
663681,AWM54,179/5/7 PART 6,"[Chemical Warfare - Trials:] Reports from Australian Field Experimental Station, Proserpine, Queensland (Jul 1945) [Part 6 of 10]",1945
663684,AWM54,179/5/7 PART 7,"[Chemical Warfare - Trials:] Reports from Australian Field Experimental Station, Proserpine, Queensland (Aug 1945) [Part 7 of 10]",1945
663686,AWM54,179/5/7 PART 8,"[Chemical Warfare - Trials:] Reports from Australian Field Experimental Station, Proserpine, Queensland (Sep 1945) [Part 8 of 10]",1945
4185623,A9954,SE/13/D32 ADDENDUM 1,Action taken by member governments on the recommendations of the committee - paper contributed by Thailand,1960
678598,A6119,439,"HEISER, Ronald Oswald",1959
338601,A6119,248,"BREZNIAK, Lhyam (VOLUME 2)",1955
396674,B741,V/22057,Alfred F.D. Stadly,1955
272509,A6126,44,"WYSOKIER, Raphael",1951
273769,A6122,155,Jewish Unity Association,1951
276708,A6119,174,Thomas Percival LAIDLER,1954
1611261,MP1155/1,V1962/30229,"Paas, May",1962
1611268,MP1155/1,V1962/32514,"Paas, Frank",1962
378370,A5954,1681/1,Reports by Secretary Department of Defence on visit abroad 1949. The restoration of the flow of United States classified information to Australia,1949
583148,A1838,3027/2/1 PART 13,Malaysia - Political - General,1963
583164,A1838,3027/2/1 PART 21,Malaysia - Political - General,1965
962177,A1838,1212/5,Correspondence - cables. Overseas telecommunication channels. Cable and radio links. International and national communication bodies.,1960
1352629,PP302/1,WA30198 PART 4,"Protective Forces Handbook, number 126, 127, 128 and 129 of January 1954 prepared for use by police involved in the 1954 Royal visit to Western Australia.",1954
1726048,A1838,919/12/14,United Nations - Nuclear weapons - Policy and capability of certain powers - Pakistan,1986
510018,A816,14/301/412,Planning for co-operation in British Commonwealth defence (from conclusions of Council of Defence 1950),1951
510803,AWM54,179/1/23 PART 1,[Chemical Warfare - General:] 42nd Chemical Laboratory Company: Technical Reports [Part 1 of 9],1945
510812,AWM54,179/5/5 PART 11,[Chemical Warfare - Trials:] CDRE India: Notes and reports (Aug 1943) [Part 11 of 36],1943
510818,AWM54,179/5/5 PART 15,[Chemical Warfare - Trials:] CDRE India: Notes and reports (Jan 1944) [Part 15 of 36],1944
510820,AWM54,179/1/23 PART 7,[Chemical Warfare - General:] 42nd Chemical Laboratory Company: Technical Reports [Part 7 of 9],1943
510822,AWM54,179/1/23 PART 8,[Chemical Warfare - General:] 42nd Chemical Laboratory Company: Technical Reports [Part 8 of 9],1944
510838,AWM54,179/5/6 PART 9,"[Chemical Warfare - Trials:] Reports by 2/1 Australian Chemical Warfare Laboratory, RAE [Part 9 of 12]",1944
586407,A1838,3004/12/16 PART 2,South East Asia - General - Joint Intelligence Committee - Far East Review of Current Intelligence [JIC FE],1961
4725346,A12390,UNITED KINGDOM PART 1,Brief by Department of Foreign Affairs to Royal Commission on Intelligence and Security on British Intelligence establishment; [portion of title exempt]; Brief by Department of Foreign Affairs to Royal Commission on Intelligence and Security for visit to UK,1975
6930471,A7452,A471,Documents removed from archives on 25 August 1983 for Mr Fraser,1983
550241,A1838,3032/2/9 PART 12,Sarawak - Internal Security,1973
583687,A1838,3034/7/7 PART 2,Indonesia - Foreign aid,1966
12911172,D399,SA1982/16159,Deceit against the Spanish Community - Adelaide South Australia,1984
1872066,A1838,1733/3/2 PART 1,Law of the sea - Delimitation - Australia - Indonesia [Timor],1976
551878,A1838,752/1/23 PART 14,Indonesia - Australia - Indonesia Continental Shelf Boundaries - Agreement Negotiations,1972
651661,A816,25/301/566,"Co-operation and exchange of information [modified title, original item title partially exempt]",1955
652615,A816,14/301/731,South East Asia Treaty Organisation. Concept for the defence of South-East Asia in global war,1957
4185621,A9954,SE/13/D9,Nature and extent of the Communist subversive threat in Pakistan:  paper contributed by Pakistan,1960
4185625,A9954,SE/13/D46,Composition of delegation to the thirteenth meeting of the committee of security experts,1960
